max_speed,speed,acceleration,lookahead,mae
5.0,2.75,0.2,10.0,17.010190217391294
5.0,2.75,0.17833333333333334,30.0,16.08491847826086
5.0,2.75,0.17833333333333334,25.0,16.30842391304347
5.0,2.75,0.17833333333333334,20.0,16.449728260869556
5.0,2.75,0.17833333333333334,15.0,16.682065217391294
5.0,2.75,0.17833333333333334,10.0,16.95516304347825
5.0,2.75,0.15666666666666668,30.0,16.124999999999996
5.0,2.75,0.15666666666666668,25.0,16.246603260869556
5.0,2.75,0.15666666666666668,20.0,16.369565217391294
5.0,2.75,0.15666666666666668,15.0,16.596467391304337
5.0,2.75,0.15666666666666668,10.0,16.862092391304337
5.0,2.75,0.135,30.0,16.000679347826075
5.0,2.75,0.135,25.0,16.168478260869556
5.0,2.75,0.135,20.0,16.273097826086946
5.0,2.75,0.135,15.0,16.476222826086946
5.0,2.75,0.135,10.0,16.805706521739122
5.0,2.75,0.11333333333333334,30.0,15.840353260869556
5.0,2.75,0.11333333333333334,25.0,15.988451086956513
5.0,2.75,0.11333333333333334,20.0,16.146739130434774
5.0,2.75,0.11333333333333334,15.0,16.358016304347817
5.0,2.75,0.11333333333333334,10.0,16.64062499999999
5.0,2.75,0.09166666666666667,30.0,15.673233695652163
5.0,2.75,0.09166666666666667,25.0,15.824048913043468
5.0,2.75,0.09166666666666667,20.0,15.987092391304339
5.0,2.75,0.09166666666666667,15.0,16.205842391304337
5.0,2.75,0.09166666666666667,10.0,16.42866847826086
5.0,2.75,0.07,30.0,15.345788043478256
5.0,2.75,0.07,25.0,15.518342391304339
5.0,2.75,0.07,20.0,15.85054347826086
5.0,2.75,0.07,15.0,16.030570652173903
5.0,2.75,0.07,10.0,16.084239130434774
5.0,2.75,0.04833333333333333,30.0,14.799592391304342
5.0,2.75,0.04833333333333333,25.0,14.954483695652163
5.0,2.75,0.04833333333333333,20.0,15.331521739130425
5.0,2.75,0.04833333333333333,15.0,15.496603260869556
5.0,2.75,0.04833333333333333,10.0,15.514945652173903
5.0,2.75,0.02666666666666667,30.0,13.603260869565208
5.0,2.75,0.02666666666666667,25.0,13.808423913043468
5.0,2.75,0.02666666666666667,20.0,14.351902173913038
5.0,2.75,0.02666666666666667,15.0,14.386548913043468
5.0,2.75,0.02666666666666667,10.0,14.64741847826086
5.0,2.75,0.005,30.0,8.199048913043468
5.0,2.75,0.005,25.0,8.260190217391294
5.0,2.75,0.005,20.0,8.736413043478251
5.0,2.75,0.005,15.0,9.043478260869556
5.0,2.75,0.005,10.0,9.243206521739122
5.0,2.1875,0.2,30.0,16.165081521739122
5.0,2.1875,0.2,25.0,16.286684782608685
5.0,2.1875,0.2,20.0,16.505434782608685
5.0,2.1875,0.2,15.0,16.7547554347826
5.0,2.1875,0.2,10.0,16.992527173913032
5.0,2.1875,0.17833333333333334,30.0,16.087635869565208
5.0,2.1875,0.17833333333333334,25.0,16.275815217391294
5.0,2.1875,0.17833333333333334,20.0,16.442934782608685
5.0,2.1875,0.17833333333333334,15.0,16.681385869565208
5.0,2.1875,0.17833333333333334,10.0,16.946331521739122
5.0,2.1875,0.15666666666666668,30.0,16.133831521739122
5.0,2.1875,0.15666666666666668,25.0,16.201086956521728
5.0,2.1875,0.15666666666666668,20.0,16.383831521739122
5.0,2.1875,0.15666666666666668,15.0,16.597826086956513
5.0,2.1875,0.15666666666666668,10.0,16.885190217391294
5.0,2.1875,0.135,30.0,15.99116847826086
5.0,2.1875,0.135,25.0,16.114809782608685
5.0,2.1875,0.135,20.0,16.269701086956513
5.0,2.1875,0.135,15.0,16.47554347826086
5.0,2.1875,0.135,10.0,16.76290760869564
5.0,2.1875,0.11333333333333334,30.0,15.853260869565213
5.0,2.1875,0.11333333333333334,25.0,15.991847826086946
5.0,2.1875,0.11333333333333334,20.0,16.156929347826075
5.0,2.1875,0.11333333333333334,15.0,16.345108695652165
5.0,2.1875,0.11333333333333334,10.0,16.597146739130427
5.0,2.1875,0.09166666666666667,30.0,15.675951086956513
5.0,2.1875,0.09166666666666667,25.0,15.823369565217382
5.0,2.1875,0.09166666666666667,20.0,15.978260869565208
5.0,2.1875,0.09166666666666667,15.0,16.252717391304337
5.0,2.1875,0.09166666666666667,10.0,16.451086956521728
5.0,2.1875,0.07,30.0,15.320652173913034
5.0,2.1875,0.07,25.0,15.513586956521735
5.0,2.1875,0.07,20.0,15.86820652173912
5.0,2.1875,0.07,15.0,15.860054347826077
5.0,2.1875,0.07,10.0,16.05366847826086
5.0,2.1875,0.04833333333333333,30.0,14.797554347826077
5.0,2.1875,0.04833333333333333,25.0,14.912364130434778
5.0,2.1875,0.04833333333333333,20.0,15.320652173913034
5.0,2.1875,0.04833333333333333,15.0,15.480978260869556
5.0,2.1875,0.04833333333333333,10.0,15.55570652173912
5.0,2.1875,0.02666666666666667,30.0,13.70312499999999
5.0,2.1875,0.02666666666666667,25.0,13.78464673913043
5.0,2.1875,0.02666666666666667,20.0,14.266304347826077
5.0,2.1875,0.02666666666666667,15.0,14.435461956521735
5.0,2.1875,0.02666666666666667,10.0,14.769021739130425
5.0,2.1875,0.005,30.0,8.109374999999991
5.0,2.1875,0.005,25.0,8.146059782608686
5.0,2.1875,0.005,20.0,8.576086956521731
5.0,2.1875,0.005,15.0,9.035326086956513
5.0,2.1875,0.005,10.0,9.186820652173905
5.0,1.625,0.2,30.0,16.1508152173913
5.0,1.625,0.2,25.0,16.293478260869556
5.0,1.625,0.2,20.0,16.516983695652165
5.0,1.625,0.2,15.0,16.748641304347817
5.0,1.625,0.2,10.0,16.99999999999999
5.0,1.625,0.17833333333333334,30.0,16.07812499999999
5.0,1.625,0.17833333333333334,25.0,16.27241847826086
5.0,1.625,0.17833333333333334,20.0,16.438179347826075
5.0,1.625,0.17833333333333334,15.0,16.696331521739122
5.0,1.625,0.17833333333333334,10.0,16.955842391304337
5.0,1.625,0.15666666666666668,30.0,16.103940217391294
5.0,1.625,0.15666666666666668,25.0,16.193614130434774
5.0,1.625,0.15666666666666668,20.0,16.37703804347825
5.0,1.625,0.15666666666666668,15.0,16.596467391304337
5.0,1.625,0.15666666666666668,10.0,16.8953804347826
5.0,1.625,0.135,30.0,15.987092391304339
5.0,1.625,0.135,25.0,16.095108695652165
5.0,1.625,0.135,20.0,16.26562499999999
5.0,1.625,0.135,15.0,16.468070652173903
5.0,1.625,0.135,10.0,16.76766304347825
5.0,1.625,0.11333333333333334,30.0,15.830842391304339
5.0,1.625,0.11333333333333334,25.0,16.01086956521738
5.0,1.625,0.11333333333333334,20.0,16.165760869565208
5.0,1.625,0.11333333333333334,15.0,16.3328804347826
5.0,1.625,0.11333333333333334,10.0,16.635190217391294
5.0,1.625,0.09166666666666667,30.0,15.63858695652173
5.0,1.625,0.09166666666666667,25.0,15.813858695652163
5.0,1.625,0.09166666666666667,20.0,15.951766304347816
5.0,1.625,0.09166666666666667,15.0,16.243885869565208
5.0,1.625,0.09166666666666667,10.0,16.431385869565208
5.0,1.625,0.07,30.0,15.330842391304339
5.0,1.625,0.07,25.0,15.521739130434772
5.0,1.625,0.07,20.0,15.885869565217382
5.0,1.625,0.07,15.0,15.914402173913034
5.0,1.625,0.07,10.0,16.040760869565208
5.0,1.625,0.04833333333333333,30.0,14.752717391304339
5.0,1.625,0.04833333333333333,25.0,14.918478260869556
5.0,1.625,0.04833333333333333,20.0,15.296195652173903
5.0,1.625,0.04833333333333333,15.0,15.410326086956514
5.0,1.625,0.04833333333333333,10.0,15.720108695652163
5.0,1.625,0.02666666666666667,30.0,13.677989130434778
5.0,1.625,0.02666666666666667,25.0,13.733695652173909
5.0,1.625,0.02666666666666667,20.0,14.173913043478251
5.0,1.625,0.02666666666666667,15.0,14.422554347826077
5.0,1.625,0.02666666666666667,10.0,14.402173913043468
5.0,1.625,0.005,30.0,8.078804347826077
5.0,1.625,0.005,25.0,7.945652173913033
5.0,1.625,0.005,20.0,8.712635869565208
5.0,1.625,0.005,15.0,9.076766304347816
5.0,1.625,0.005,10.0,8.98233695652173
5.0,1.0625,0.2,30.0,16.15149456521738
5.0,1.0625,0.2,25.0,16.297554347826075
5.0,1.0625,0.2,20.0,16.507472826086946
5.0,1.0625,0.2,15.0,16.743885869565208
5.0,1.0625,0.2,10.0,16.993206521739122
5.0,1.0625,0.17833333333333334,30.0,16.06453804347825
5.0,1.0625,0.17833333333333334,25.0,16.27853260869564
5.0,1.0625,0.17833333333333334,20.0,16.431385869565208
5.0,1.0625,0.17833333333333334,15.0,16.66304347826086
5.0,1.0625,0.17833333333333334,10.0,16.947010869565208
5.0,1.0625,0.15666666666666668,30.0,16.105978260869556
5.0,1.0625,0.15666666666666668,25.0,16.220108695652165
5.0,1.0625,0.15666666666666668,20.0,16.368206521739122
5.0,1.0625,0.15666666666666668,15.0,16.57812499999999
5.0,1.0625,0.15666666666666668,10.0,16.85529891304347
5.0,1.0625,0.135,30.0,15.978940217391294
5.0,1.0625,0.135,25.0,16.083559782608685
5.0,1.0625,0.135,20.0,16.253396739130427
5.0,1.0625,0.135,15.0,16.465353260869556
5.0,1.0625,0.135,10.0,16.758152173913032
5.0,1.0625,0.11333333333333334,30.0,15.824048913043468
5.0,1.0625,0.11333333333333334,25.0,16.007472826086946
5.0,1.0625,0.11333333333333334,20.0,16.108695652173903
5.0,1.0625,0.11333333333333334,15.0,16.360054347826075
5.0,1.0625,0.11333333333333334,10.0,16.607336956521728
5.0,1.0625,0.09166666666666667,30.0,15.64062499999999
5.0,1.0625,0.09166666666666667,25.0,15.790760869565208
5.0,1.0625,0.09166666666666667,20.0,15.949048913043468
5.0,1.0625,0.09166666666666667,15.0,16.224184782608685
5.0,1.0625,0.09166666666666667,10.0,16.472146739130427
5.0,1.0625,0.07,30.0,15.252717391304339
5.0,1.0625,0.07,25.0,15.45108695652173
5.0,1.0625,0.07,20.0,15.744565217391294
5.0,1.0625,0.07,15.0,15.934782608695642
5.0,1.0625,0.07,10.0,16.124320652173903
5.0,1.0625,0.04833333333333333,30.0,14.777853260869561
5.0,1.0625,0.04833333333333333,25.0,14.923913043478256
5.0,1.0625,0.04833333333333333,20.0,15.264266304347816
5.0,1.0625,0.04833333333333333,15.0,15.356657608695642
5.0,1.0625,0.04833333333333333,10.0,15.606657608695642
5.0,1.0625,0.02666666666666667,30.0,13.571331521739125
5.0,1.0625,0.02666666666666667,25.0,13.73301630434782
5.0,1.0625,0.02666666666666667,20.0,14.167119565217382
5.0,1.0625,0.02666666666666667,15.0,14.314538043478251
5.0,1.0625,0.02666666666666667,10.0,14.495244565217382
5.0,1.0625,0.005,30.0,8.088994565217382
5.0,1.0625,0.005,25.0,7.817934782608687
5.0,1.0625,0.005,20.0,7.892663043478252
5.0,1.0625,0.005,15.0,8.845108695652165
5.0,1.0625,0.005,10.0,9.196331521739122
5.0,0.5,0.2,30.0,16.13790760869564
5.0,0.5,0.2,25.0,16.266983695652165
5.0,0.5,0.2,20.0,16.483695652173903
5.0,0.5,0.2,15.0,16.73029891304347
5.0,0.5,0.2,10.0,16.994565217391294
5.0,0.5,0.17833333333333334,30.0,16.06929347826086
5.0,0.5,0.17833333333333334,25.0,16.269021739130427
5.0,0.5,0.17833333333333334,20.0,16.41779891304347
5.0,0.5,0.17833333333333334,15.0,16.673233695652165
5.0,0.5,0.17833333333333334,10.0,16.91779891304347
5.0,0.5,0.15666666666666668,30.0,16.088315217391294
5.0,0.5,0.15666666666666668,25.0,16.18749999999999
5.0,0.5,0.15666666666666668,20.0,16.360733695652165
5.0,0.5,0.15666666666666668,15.0,16.568614130434774
5.0,0.5,0.15666666666666668,10.0,16.87024456521738
5.0,0.5,0.135,30.0,15.949728260869561
5.0,0.5,0.135,25.0,16.083559782608685
5.0,0.5,0.135,20.0,16.241847826086946
5.0,0.5,0.135,15.0,16.478940217391294
5.0,0.5,0.135,10.0,16.7703804347826
5.0,0.5,0.11333333333333334,30.0,15.819972826086946
5.0,0.5,0.11333333333333334,25.0,15.978940217391294
5.0,0.5,0.11333333333333334,20.0,16.110054347826075
5.0,0.5,0.11333333333333334,15.0,16.307065217391294
5.0,0.5,0.11333333333333334,10.0,16.608016304347817
5.0,0.5,0.09166666666666667,30.0,15.605978260869556
5.0,0.5,0.09166666666666667,25.0,15.77241847826086
5.0,0.5,0.09166666666666667,20.0,15.998641304347816
5.0,0.5,0.09166666666666667,15.0,16.209239130434774
5.0,0.5,0.09166666666666667,10.0,16.451086956521728
5.0,0.5,0.07,30.0,15.31249999999999
5.0,0.5,0.07,25.0,15.49999999999999
5.0,0.5,0.07,20.0,15.771059782608686
5.0,0.5,0.07,15.0,15.864130434782599
5.0,0.5,0.07,10.0,16.05774456521738
5.0,0.5,0.04833333333333333,30.0,14.747282608695642
5.0,0.5,0.04833333333333333,25.0,14.864130434782599
5.0,0.5,0.04833333333333333,20.0,15.241847826086946
5.0,0.5,0.04833333333333333,15.0,15.432065217391294
5.0,0.5,0.04833333333333333,10.0,15.434103260869556
5.0,0.5,0.02666666666666667,30.0,13.58152173913043
5.0,0.5,0.02666666666666667,25.0,13.74864130434782
5.0,0.5,0.02666666666666667,20.0,13.994565217391294
5.0,0.5,0.02666666666666667,15.0,14.189538043478251
5.0,0.5,0.02666666666666667,10.0,14.523097826086952
5.0,0.5,0.005,30.0,7.879755434782601
5.0,0.5,0.005,25.0,7.7248641304347725
5.0,0.5,0.005,20.0,8.505434782608686
5.0,0.5,0.005,15.0,8.486413043478251
5.0,0.5,0.005,10.0,8.887907608695642
4.4375,4.4375,0.2,30.0,15.988451086956516
4.4375,4.4375,0.2,25.0,16.116847826086946
4.4375,4.4375,0.2,20.0,16.32540760869564
4.4375,4.4375,0.2,15.0,16.60665760869564
4.4375,4.4375,0.2,10.0,16.88790760869564
4.4375,4.4375,0.17833333333333334,30.0,15.911005434782599
4.4375,4.4375,0.17833333333333334,25.0,16.065217391304337
4.4375,4.4375,0.17833333333333334,20.0,16.24524456521738
4.4375,4.4375,0.17833333333333334,15.0,16.563179347826075
4.4375,4.4375,0.17833333333333334,10.0,16.813858695652165
4.4375,4.4375,0.15666666666666668,30.0,15.845108695652163
4.4375,4.4375,0.15666666666666668,25.0,15.984374999999995
4.4375,4.4375,0.15666666666666668,20.0,16.211956521739122
4.4375,4.4375,0.15666666666666668,15.0,16.50203804347825
4.4375,4.4375,0.15666666666666668,10.0,16.758152173913032
4.4375,4.4375,0.135,30.0,15.72758152173912
4.4375,4.4375,0.135,25.0,15.902173913043468
4.4375,4.4375,0.135,20.0,16.090353260869556
4.4375,4.4375,0.135,15.0,16.35665760869564
4.4375,4.4375,0.135,10.0,16.63654891304347
4.4375,4.4375,0.11333333333333334,30.0,15.730978260869556
4.4375,4.4375,0.11333333333333334,25.0,15.829483695652163
4.4375,4.4375,0.11333333333333334,20.0,15.963315217391294
4.4375,4.4375,0.11333333333333334,15.0,16.266304347826075
4.4375,4.4375,0.11333333333333334,10.0,16.499320652173903
4.4375,4.4375,0.09166666666666667,30.0,15.550271739130425
4.4375,4.4375,0.09166666666666667,25.0,15.69429347826086
4.4375,4.4375,0.09166666666666667,20.0,15.896739130434772
4.4375,4.4375,0.09166666666666667,15.0,16.061141304347817
4.4375,4.4375,0.09166666666666667,10.0,16.37703804347825
4.4375,4.4375,0.07,30.0,15.26358695652173
4.4375,4.4375,0.07,25.0,15.441576086956513
4.4375,4.4375,0.07,20.0,15.618885869565208
4.4375,4.4375,0.07,15.0,15.923233695652163
4.4375,4.4375,0.07,10.0,16.156929347826075
4.4375,4.4375,0.04833333333333333,30.0,14.845108695652163
4.4375,4.4375,0.04833333333333333,25.0,14.895380434782604
4.4375,4.4375,0.04833333333333333,20.0,15.358016304347816
4.4375,4.4375,0.04833333333333333,15.0,15.440896739130425
4.4375,4.4375,0.04833333333333333,10.0,15.533288043478251
4.4375,4.4375,0.02666666666666667,30.0,13.760869565217387
4.4375,4.4375,0.02666666666666667,25.0,13.91508152173912
4.4375,4.4375,0.02666666666666667,20.0,14.183423913043468
4.4375,4.4375,0.02666666666666667,15.0,14.287364130434778
4.4375,4.4375,0.02666666666666667,10.0,14.707880434782599
4.4375,4.4375,0.005,30.0,8.175951086956513
4.4375,4.4375,0.005,25.0,8.467391304347816
4.4375,4.4375,0.005,20.0,8.586277173913034
4.4375,4.4375,0.005,15.0,9.035326086956513
4.4375,4.4375,0.005,10.0,9.312499999999991
4.4375,3.875,0.2,30.0,15.993206521739125
4.4375,3.875,0.2,25.0,16.101902173913032
4.4375,3.875,0.2,20.0,16.286684782608685
4.4375,3.875,0.2,15.0,16.596467391304337
4.4375,3.875,0.2,10.0,16.85529891304347
